Customer ID,Monetary,CLV_Rank,Pct_of_Total,Cumulative_Pct
17724,995.6500000000001,2699,0.01,93.64000000000503
16009,992.71,2700,0.01,93.65000000000504
14510,991.98,2701,0.01,93.66000000000504
13559,990.0,2702,0.01,93.67000000000505
13245,989.22,2703,0.01,93.68000000000505
13292,987.79,2704,0.01,93.69000000000506
16130,987.48,2705,0.01,93.70000000000506
18237,987.1,2706,0.01,93.71000000000507
13238,986.73,2707,0.01,93.72000000000507
13439,986.61,2708,0.01,93.73000000000508
15713,985.99,2709,0.01,93.74000000000508
15535,985.82,2710,0.01,93.75000000000509
16254,985.14,2711,0.01,93.76000000000509
15176,985.09,2712,0.01,93.7700000000051
17144,984.57,2713,0.01,93.7800000000051
17214,984.12,2714,0.01,93.79000000000511
14138,982.3800000000001,2715,0.01,93.80000000000511
12541,981.18,2716,0.01,93.81000000000512
12543,980.25,2717,0.01,93.82000000000512
17883,979.95,2718,0.01,93.83000000000513
14230,979.8000000000001,2719,0.01,93.84000000000513
17369,979.1999999999999,2720,0.01,93.85000000000514
17221,978.52,2721,0.01,93.86000000000514
15132,977.9300000000001,2722,0.01,93.87000000000515
16376,977.52,2723,0.01,93.88000000000515
17123,977.17,2724,0.01,93.89000000000516
16863,977.07,2725,0.01,93.90000000000516
15165,975.5,2726,0.01,93.91000000000517
14223,975.23,2727,0.01,93.92000000000517
15951,974.52,2728,0.01,93.93000000000518
17958,973.88,2729,0.01,93.94000000000518
17100,971.74,2730,0.01,93.95000000000519
15449,971.22,2731,0.01,93.9600000000052
14454,970.7,2732,0.01,93.9700000000052
14157,970.33,2733,0.01,93.9800000000052
13223,969.1200000000001,2734,0.01,93.99000000000521
15208,968.02,2735,0.01,94.00000000000522
14142,967.75,2736,0.01,94.01000000000522
15907,967.45,2737,0.01,94.02000000000523
17405,967.22,2738,0.01,94.03000000000523
15247,967.11,2739,0.01,94.04000000000524
13204,966.6600000000001,2740,0.01,94.05000000000524
15084,965.2,2741,0.01,94.06000000000525
13000,965.0,2742,0.01,94.07000000000525
16699,964.9,2743,0.01,94.08000000000526
12550,964.83,2744,0.01,94.09000000000526
14931,964.6800000000001,2745,0.01,94.10000000000527
17081,964.39,2746,0.01,94.11000000000527
15109,961.9,2747,0.01,94.12000000000528
15156,961.49,2748,0.01,94.13000000000528
17544,960.69,2749,0.01,94.14000000000529
18192,957.97,2750,0.01,94.15000000000529
14958,957.9399999999999,2751,0.01,94.1600000000053
17189,957.63,2752,0.01,94.1700000000053
17516,957.55,2753,0.01,94.18000000000531
14430,956.4000000000001,2754,0.01,94.19000000000531
16141,955.94,2755,0.01,94.20000000000532
12990,955.5,2756,0.01,94.21000000000532
17080,955.41,2757,0.01,94.22000000000533
15835,954.09,2758,0.01,94.23000000000533
18001,953.84,2759,0.01,94.24000000000534
17298,952.52,2760,0.01,94.25000000000534
13466,952.25,2761,0.01,94.26000000000535
15646,952.11,2762,0.01,94.27000000000535
17955,949.9,2763,0.01,94.28000000000536
12767,949.82,2764,0.01,94.29000000000536
13046,949.25,2765,0.01,94.30000000000537
15177,948.93,2766,0.01,94.31000000000537
16227,948.82,2767,0.01,94.32000000000538
15181,948.4499999999999,2768,0.01,94.33000000000538
15787,948.05,2769,0.01,94.34000000000539
14350,947.8,2770,0.01,94.3500000000054
16763,947.75,2771,0.01,94.3600000000054
15723,947.65,2772,0.01,94.3700000000054
12355,947.61,2773,0.01,94.38000000000541
17356,946.47,2774,0.01,94.39000000000541
16146,946.38,2775,0.01,94.40000000000542
17604,945.9300000000001,2776,0.01,94.41000000000543
15707,945.58,2777,0.01,94.42000000000543
13261,944.1,2778,0.01,94.43000000000544
16199,942.75,2779,0.01,94.44000000000544
12942,942.65,2780,0.01,94.45000000000545
13526,942.5999999999999,2781,0.01,94.46000000000545
15385,942.08,2782,0.01,94.47000000000546
13636,941.62,2783,0.01,94.48000000000546
15268,941.2500000000001,2784,0.01,94.49000000000547
18156,941.1700000000001,2785,0.01,94.50000000000547
17363,940.86,2786,0.01,94.51000000000548
13416,940.8000000000001,2787,0.01,94.52000000000548
15576,940.6700000000001,2788,0.01,94.53000000000549
16204,939.24,2789,0.01,94.54000000000549
14629,939.21,2790,0.01,94.5500000000055
12697,939.02,2791,0.01,94.5600000000055
12588,938.98,2792,0.01,94.5700000000055
16518,938.27,2793,0.01,94.58000000000551
14605,937.16,2794,0.01,94.59000000000552
17020,935.62,2795,0.01,94.60000000000552
12413,935.5,2796,0.01,94.61000000000553
17472,935.1,2797,0.01,94.62000000000553
13005,935.03,2798,0.01,94.63000000000554
12675,934.8,2799,0.01,94.64000000000554
14615,934.26,2800,0.01,94.65000000000555
15792,933.84,2801,0.01,94.66000000000555
16657,933.62,2802,0.01,94.67000000000556
12874,933.42,2803,0.01,94.68000000000556
18154,932.6,2804,0.01,94.69000000000557
12396,931.43,2805,0.01,94.70000000000557
13465,931.12,2806,0.01,94.71000000000558
14924,931.01,2807,0.01,94.72000000000558
15957,930.1,2808,0.01,94.73000000000559
17987,928.12,2809,0.01,94.7400000000056
15243,927.2800000000001,2810,0.01,94.7500000000056
17805,927.03,2811,0.01,94.7600000000056
16034,925.77,2812,0.01,94.77000000000561
12745,925.41,2813,0.01,94.78000000000561
13805,924.6,2814,0.01,94.79000000000562
13936,924.36,2815,0.01,94.80000000000562
17864,924.32,2816,0.01,94.81000000000563
17143,924.11,2817,0.01,94.82000000000563
14326,923.98,2818,0.01,94.83000000000564
16109,923.58,2819,0.01,94.84000000000565
13034,922.68,2820,0.01,94.85000000000565
15654,922.53,2821,0.01,94.86000000000566
13122,922.39,2822,0.01,94.87000000000566
13934,922.1,2823,0.01,94.88000000000567
13641,921.82,2824,0.01,94.89000000000567
12638,921.49,2825,0.01,94.90000000000568
16136,921.08,2826,0.01,94.91000000000568
14272,920.81,2827,0.01,94.92000000000569
14140,920.05,2828,0.01,94.93000000000569
13075,919.61,2829,0.01,94.9400000000057
14460,919.6,2830,0.01,94.9500000000057
12822,918.98,2831,0.01,94.9600000000057
16387,918.55,2832,0.01,94.97000000000571
12368,917.6999999999999,2833,0.01,94.98000000000572
14061,917.4300000000001,2834,0.01,94.99000000000572
14015,917.34,2835,0.01,95.00000000000573
14549,916.5500000000001,2836,0.01,95.01000000000573
14199,916.4999999999999,2837,0.01,95.02000000000574
13573,916.47,2838,0.01,95.03000000000574
16643,915.5600000000001,2839,0.01,95.04000000000575
14839,915.28,2840,0.01,95.05000000000575
14423,914.9599999999999,2841,0.01,95.06000000000576
16216,914.9300000000001,2842,0.01,95.07000000000576
15364,913.19,2843,0.01,95.08000000000577
14176,913.11,2844,0.01,95.09000000000577
17760,911.68,2845,0.01,95.10000000000578
14289,911.26,2846,0.01,95.11000000000578
17172,910.99,2847,0.01,95.12000000000579
13350,910.72,2848,0.01,95.1300000000058
15919,910.61,2849,0.01,95.1400000000058
16411,910.1899999999999,2850,0.01,95.1500000000058
14568,909.5,2851,0.01,95.16000000000581
14128,909.36,2852,0.01,95.17000000000581
15511,909.23,2853,0.01,95.18000000000582
13548,908.99,2854,0.01,95.19000000000582
13038,908.46,2855,0.01,95.20000000000583
12505,908.0,2856,0.01,95.21000000000583
14729,907.38,2857,0.01,95.22000000000584
14969,906.23,2858,0.01,95.23000000000584
12808,906.1,2859,0.01,95.24000000000585
15304,905.45,2860,0.01,95.25000000000585
15180,904.4300000000001,2861,0.01,95.26000000000586
12722,904.33,2862,0.01,95.27000000000587
15430,903.75,2863,0.01,95.28000000000587
18217,902.8,2864,0.01,95.29000000000588
16975,902.4200000000001,2865,0.01,95.30000000000588
16861,902.37,2866,0.01,95.31000000000589
17176,902.3199999999999,2867,0.01,95.32000000000589
17382,902.28,2868,0.01,95.3300000000059
12994,902.22,2869,0.01,95.3400000000059
17566,901.21,2870,0.01,95.3500000000059
16781,901.05,2871,0.01,95.36000000000591
17322,900.64,2872,0.01,95.37000000000592
17226,900.12,2873,0.01,95.38000000000592
12945,900.11,2874,0.01,95.39000000000593
13810,899.51,2875,0.01,95.40000000000593
16442,899.47,2876,0.01,95.41000000000594
16834,898.96,2877,0.01,95.42000000000594
15710,898.87,2878,0.01,95.43000000000595
17537,897.62,2879,0.01,95.44000000000595
12998,897.38,2880,0.01,95.45000000000596
16947,896.73,2881,0.01,95.46000000000596
17480,896.72,2882,0.01,95.47000000000597
16361,896.66,2883,0.01,95.48000000000597
15992,896.6,2884,0.01,95.49000000000598
16784,896.53,2885,0.01,95.50000000000598
14714,896.4,2886,0.01,95.51000000000599
15542,895.9,2887,0.01,95.520000000006
14133,895.8399999999999,2888,0.01,95.530000000006
17867,895.78,2889,0.01,95.540000000006
13996,895.76,2890,0.01,95.55000000000601
13255,895.61,2891,0.01,95.56000000000601
16138,894.45,2892,0.01,95.57000000000602
14338,894.1,2893,0.01,95.58000000000602
13569,893.78,2894,0.01,95.59000000000603
12772,892.47,2895,0.01,95.60000000000603
17155,892.46,2896,0.01,95.61000000000604
12703,892.18,2897,0.01,95.62000000000604
13288,892.16,2898,0.01,95.63000000000605
15406,891.77,2899,0.01,95.64000000000605
15393,891.34,2900,0.01,95.65000000000606
13872,891.32,2901,0.01,95.66000000000606
15824,890.94,2902,0.01,95.67000000000607
15900,890.5,2903,0.01,95.68000000000607
14065,889.37,2904,0.01,95.69000000000608
17527,888.86,2905,0.01,95.70000000000609
17968,888.04,2906,0.01,95.71000000000609
17708,887.9300000000001,2907,0.01,95.7200000000061
16898,887.67,2908,0.01,95.7300000000061
14994,886.33,2909,0.01,95.7400000000061
16228,886.1600000000001,2910,0.01,95.75000000000611
17704,885.19,2911,0.01,95.76000000000612
14933,885.0,2912,0.01,95.77000000000612
14359,882.58,2913,0.01,95.78000000000613
13166,881.68,2914,0.01,95.79000000000613
12680,880.81,2915,0.01,95.80000000000614
17361,880.64,2916,0.01,95.81000000000614
17464,879.74,2917,0.01,95.82000000000615
14141,879.0300000000001,2918,0.01,95.83000000000615
14686,877.88,2919,0.01,95.84000000000616
14612,877.7,2920,0.01,95.85000000000616
15653,877.4399999999999,2921,0.01,95.86000000000617
12940,876.29,2922,0.01,95.87000000000617
18043,875.97,2923,0.01,95.88000000000618
14681,875.1500000000001,2924,0.01,95.89000000000618
16513,874.59,2925,0.01,95.90000000000619
17223,873.53,2926,0.01,95.91000000000619
17746,873.4300000000001,2927,0.01,95.9200000000062
13200,870.09,2928,0.01,95.9300000000062
14753,869.51,2929,0.01,95.94000000000621
16948,868.77,2930,0.01,95.95000000000621
16357,868.37,2931,0.01,95.96000000000622
16801,867.83,2932,0.01,95.97000000000622
13937,867.38,2933,0.01,95.98000000000623
17167,867.11,2934,0.01,95.99000000000623
17358,866.05,2935,0.01,96.00000000000624
16567,865.6,2936,0.01,96.01000000000624
14600,865.1700000000001,2937,0.01,96.02000000000625
13891,863.5600000000001,2938,0.01,96.03000000000625
15809,862.88,2939,0.01,96.04000000000626
15870,862.61,2940,0.01,96.05000000000626
16668,862.42,2941,0.01,96.06000000000627
15483,862.2,2942,0.01,96.07000000000627
15012,860.62,2943,0.01,96.08000000000628
12794,860.41,2944,0.01,96.09000000000628
13339,860.12,2945,0.01,96.10000000000629
17064,859.35,2946,0.01,96.1100000000063
12787,859.18,2947,0.01,96.1200000000063
14551,858.59,2948,0.01,96.1300000000063
15107,856.26,2949,0.01,96.14000000000631
14508,856.09,2950,0.01,96.15000000000632
17161,856.01,2951,0.01,96.16000000000632
15287,854.58,2952,0.01,96.17000000000633
13945,854.15,2953,0.01,96.18000000000633
14873,854.13,2954,0.01,96.19000000000634
16877,853.72,2955,0.01,96.20000000000634
17349,852.25,2956,0.01,96.21000000000635
16070,852.15,2957,0.01,96.22000000000635
17674,851.7,2958,0.01,96.23000000000636
16020,851.01,2959,0.01,96.24000000000636
13991,850.63,2960,0.01,96.25000000000637
15244,850.1800000000001,2961,0.01,96.26000000000637
16677,849.77,2962,0.01,96.27000000000638
12713,848.55,2963,0.01,96.28000000000638
15784,848.3299999999999,2964,0.01,96.29000000000639
14202,847.76,2965,0.01,96.30000000000639
13221,847.41,2966,0.01,96.3100000000064
13487,846.87,2967,0.01,96.3200000000064
13970,846.55,2968,0.01,96.33000000000641
14803,845.55,2969,0.01,96.34000000000641
18078,844.6,2970,0.01,96.35000000000642
15264,844.2,2971,0.01,96.36000000000642
14922,843.74,2972,0.01,96.37000000000643
15070,843.25,2973,0.01,96.38000000000643
14342,842.74,2974,0.01,96.39000000000644
18108,842.46,2975,0.01,96.40000000000644
16344,842.42,2976,0.01,96.41000000000645
16846,842.41,2977,0.01,96.42000000000645
17638,842.4,2978,0.01,96.43000000000646
16661,842.1800000000001,2979,0.01,96.44000000000646
16362,841.74,2980,0.01,96.45000000000647
15266,841.7,2981,0.01,96.46000000000647
12878,841.64,2982,0.01,96.47000000000648
14862,841.1999999999999,2983,0.01,96.48000000000648
14645,840.24,2984,0.01,96.49000000000649
13169,840.08,2985,0.01,96.5000000000065
13940,839.14,2986,0.01,96.5100000000065
18141,838.57,2987,0.01,96.5200000000065
17332,838.27,2988,0.01,96.53000000000651
16798,837.56,2989,0.01,96.54000000000651
16264,837.53,2990,0.01,96.55000000000652
15224,837.26,2991,0.01,96.56000000000653
15832,836.79,2992,0.0,96.56000000000653
14929,836.69,2993,0.0,96.56000000000653
13795,836.3,2994,0.0,96.56000000000653
16500,835.96,2995,0.0,96.56000000000653
13386,835.46,2996,0.0,96.56000000000653
14556,835.34,2997,0.0,96.56000000000653
16737,835.1999999999999,2998,0.0,96.56000000000653
12525,835.1800000000001,2999,0.0,96.56000000000653
15190,834.4399999999999,3000,0.0,96.56000000000653
15469,834.4,3001,0.0,96.56000000000653
16644,833.78,3002,0.0,96.56000000000653
12903,833.53,3003,0.0,96.56000000000653
14372,830.1800000000001,3004,0.0,96.56000000000653
17003,830.16,3005,0.0,96.56000000000653
14437,829.94,3006,0.0,96.56000000000653
14851,829.4100000000001,3007,0.0,96.56000000000653
12730,829.25,3008,0.0,96.56000000000653
16469,828.91,3009,0.0,96.56000000000653
12953,828.8100000000001,3010,0.0,96.56000000000653
15617,828.5500000000001,3011,0.0,96.56000000000653
13681,827.83,3012,0.0,96.56000000000653
17045,827.6800000000001,3013,0.0,96.56000000000653
15945,827.27,3014,0.0,96.56000000000653
16246,827.25,3015,0.0,96.56000000000653
16747,826.96,3016,0.0,96.56000000000653
12461,826.88,3017,0.0,96.56000000000653
16494,826.53,3018,0.0,96.56000000000653
15006,825.14,3019,0.0,96.56000000000653
17880,824.9200000000001,3020,0.0,96.56000000000653
13922,824.7,3021,0.0,96.56000000000653
14260,824.28,3022,0.0,96.56000000000653
15847,822.57,3023,0.0,96.56000000000653
16680,821.45,3024,0.0,96.56000000000653
13893,821.1,3025,0.0,96.56000000000653
13544,820.5,3026,0.0,96.56000000000653
17952,819.61,3027,0.0,96.56000000000653
12891,819.5,3028,0.0,96.56000000000653
16135,819.45,3029,0.0,96.56000000000653
17683,819.01,3030,0.0,96.56000000000653
13595,818.22,3031,0.0,96.56000000000653
14890,817.25,3032,0.0,96.56000000000653
16943,816.73,3033,0.0,96.56000000000653
13514,815.9000000000001,3034,0.0,96.56000000000653
15399,815.77,3035,0.0,96.56000000000653
16460,814.72,3036,0.0,96.56000000000653
14656,814.65,3037,0.0,96.56000000000653
12763,814.16,3038,0.0,96.56000000000653
14624,814.07,3039,0.0,96.56000000000653
12792,813.88,3040,0.0,96.56000000000653
16621,813.48,3041,0.0,96.56000000000653
15644,813.0,3042,0.0,96.56000000000653
17194,812.5,3043,0.0,96.56000000000653
15759,810.98,3044,0.0,96.56000000000653
16624,810.5699999999999,3045,0.0,96.56000000000653
13637,810.5,3046,0.0,96.56000000000653
16958,809.44,3047,0.0,96.56000000000653
13045,808.92,3048,0.0,96.56000000000653
13479,808.5,3049,0.0,96.56000000000653
15952,806.57,3050,0.0,96.56000000000653
16869,805.62,3051,0.0,96.56000000000653
17251,803.73,3052,0.0,96.56000000000653
14087,803.47,3053,0.0,96.56000000000653
14872,802.6800000000001,3054,0.0,96.56000000000653
16164,802.53,3055,0.0,96.56000000000653
15921,802.11,3056,0.0,96.56000000000653
18265,801.51,3057,0.0,96.56000000000653
16806,801.49,3058,0.0,96.56000000000653
16127,801.31,3059,0.0,96.56000000000653
17817,801.15,3060,0.0,96.56000000000653
12696,801.15,3061,0.0,96.56000000000653
15314,800.65,3062,0.0,96.56000000000653
17023,800.18,3063,0.0,96.56000000000653
13720,799.9,3064,0.0,96.56000000000653
15766,799.66,3065,0.0,96.56000000000653
17255,799.13,3066,0.0,96.56000000000653
13041,799.13,3067,0.0,96.56000000000653
16952,798.78,3068,0.0,96.56000000000653
16438,798.35,3069,0.0,96.56000000000653
13389,797.96,3070,0.0,96.56000000000653
17281,797.8499999999999,3071,0.0,96.56000000000653
15637,797.59,3072,0.0,96.56000000000653
13513,796.99,3073,0.0,96.56000000000653
15396,796.38,3074,0.0,96.56000000000653
17801,795.78,3075,0.0,96.56000000000653
15872,795.68,3076,0.0,96.56000000000653
13336,795.12,3077,0.0,96.56000000000653
17212,794.41,3078,0.0,96.56000000000653
18034,793.7,3079,0.0,96.56000000000653
13175,793.1,3080,0.0,96.56000000000653
16679,793.06,3081,0.0,96.56000000000653
13296,792.51,3082,0.0,96.56000000000653
14022,792.15,3083,0.0,96.56000000000653
16250,791.38,3084,0.0,96.56000000000653
13016,789.89,3085,0.0,96.56000000000653
12923,789.87,3086,0.0,96.56000000000653
16472,789.6,3087,0.0,96.56000000000653
15448,788.81,3088,0.0,96.56000000000653
13323,787.85,3089,0.0,96.56000000000653
16468,787.52,3090,0.0,96.56000000000653
14463,786.5699999999999,3091,0.0,96.56000000000653
16972,786.25,3092,0.0,96.56000000000653
16810,786.14,3093,0.0,96.56000000000653
13770,785.37,3094,0.0,96.56000000000653
15714,784.8100000000001,3095,0.0,96.56000000000653
15806,784.58,3096,0.0,96.56000000000653
15743,784.46,3097,0.0,96.56000000000653
17387,784.11,3098,0.0,96.56000000000653
18248,783.02,3099,0.0,96.56000000000653
12761,782.95,3100,0.0,96.56000000000653
16836,782.37,3101,0.0,96.56000000000653
15679,781.28,3102,0.0,96.56000000000653
14690,781.24,3103,0.0,96.56000000000653
16155,781.05,3104,0.0,96.56000000000653
13212,780.58,3105,0.0,96.56000000000653
15246,780.4,3106,0.0,96.56000000000653
15973,780.39,3107,0.0,96.56000000000653
12735,779.5699999999999,3108,0.0,96.56000000000653
14815,778.5,3109,0.0,96.56000000000653
17482,778.19,3110,0.0,96.56000000000653
13612,777.79,3111,0.0,96.56000000000653
12791,777.75,3112,0.0,96.56000000000653
13965,777.6600000000001,3113,0.0,96.56000000000653
16505,777.6,3114,0.0,96.56000000000653
13563,777.53,3115,0.0,96.56000000000653
15837,777.01,3116,0.0,96.56000000000653
15794,777.0,3117,0.0,96.56000000000653
13598,776.84,3118,0.0,96.56000000000653
18112,775.96,3119,0.0,96.56000000000653
13341,775.85,3120,0.0,96.56000000000653
14234,775.46,3121,0.0,96.56000000000653
16447,775.14,3122,0.0,96.56000000000653
15414,774.9000000000001,3123,0.0,96.56000000000653
17889,774.87,3124,0.0,96.56000000000653
13502,774.6,3125,0.0,96.56000000000653
15773,774.52,3126,0.0,96.56000000000653
18058,774.06,3127,0.0,96.56000000000653
14838,773.6700000000001,3128,0.0,96.56000000000653
15092,773.16,3129,0.0,96.56000000000653
15075,773.03,3130,0.0,96.56000000000653
16961,773.01,3131,0.0,96.56000000000653
16759,772.84,3132,0.0,96.56000000000653
16739,772.23,3133,0.0,96.56000000000653
12965,771.91,3134,0.0,96.56000000000653
14104,771.5799999999999,3135,0.0,96.56000000000653
14997,771.38,3136,0.0,96.56000000000653
14513,770.9100000000001,3137,0.0,96.56000000000653
13781,770.88,3138,0.0,96.56000000000653
14998,770.73,3139,0.0,96.56000000000653
14413,770.37,3140,0.0,96.56000000000653
15988,770.09,3141,0.0,96.56000000000653
17691,769.85,3142,0.0,96.56000000000653
14247,769.71,3143,0.0,96.56000000000653
12628,769.61,3144,0.0,96.56000000000653
16480,769.29,3145,0.0,96.56000000000653
18228,769.2,3146,0.0,96.56000000000653
16978,768.88,3147,0.0,96.56000000000653
13356,768.24,3148,0.0,96.56000000000653
12440,768.15,3149,0.0,96.56000000000653
13484,767.32,3150,0.0,96.56000000000653
13712,766.42,3151,0.0,96.56000000000653
14976,765.86,3152,0.0,96.56000000000653
12991,764.82,3153,0.0,96.56000000000653
15908,764.57,3154,0.0,96.56000000000653
15239,764.34,3155,0.0,96.56000000000653
17466,763.28,3156,0.0,96.56000000000653
16392,763.05,3157,0.0,96.56000000000653
15428,762.75,3158,0.0,96.56000000000653
13745,761.27,3159,0.0,96.56000000000653
15066,760.59,3160,0.0,96.56000000000653
17425,759.17,3161,0.0,96.56000000000653
17495,759.07,3162,0.0,96.56000000000653
13453,758.99,3163,0.0,96.56000000000653
18246,758.8199999999999,3164,0.0,96.56000000000653
15568,758.29,3165,0.0,96.56000000000653
13768,758.07,3166,0.0,96.56000000000653
17461,757.46,3167,0.0,96.56000000000653
14883,756.64,3168,0.0,96.56000000000653
14037,755.95,3169,0.0,96.56000000000653
15331,755.41,3170,0.0,96.56000000000653
18104,754.64,3171,0.0,96.56000000000653
17141,754.33,3172,0.0,96.56000000000653
13980,753.12,3173,0.0,96.56000000000653
13730,752.6,3174,0.0,96.56000000000653
14923,749.1,3175,0.0,96.56000000000653
14912,748.5799999999998,3176,0.0,96.56000000000653
15656,748.5,3177,0.0,96.56000000000653
15831,747.76,3178,0.0,96.56000000000653
15137,747.55,3179,0.0,96.56000000000653
17114,747.22,3180,0.0,96.56000000000653
15618,747.031,3181,0.0,96.56000000000653
15533,746.92,3182,0.0,96.56000000000653
14050,746.36,3183,0.0,96.56000000000653
14228,745.5,3184,0.0,96.56000000000653
17579,744.58,3185,0.0,96.56000000000653
12871,744.02,3186,0.0,96.56000000000653
13070,743.9,3187,0.0,96.56000000000653
13354,743.53,3188,0.0,96.56000000000653
13713,743.26,3189,0.0,96.56000000000653
17038,743.17,3190,0.0,96.56000000000653
15420,743.0,3191,0.0,96.56000000000653
14302,742.9000000000001,3192,0.0,96.56000000000653
15720,741.92,3193,0.0,96.56000000000653
18275,741.85,3194,0.0,96.56000000000653
13721,741.54,3195,0.0,96.56000000000653
16924,739.5,3196,0.0,96.56000000000653
12603,739.1999999999999,3197,0.0,96.56000000000653
12632,738.88,3198,0.0,96.56000000000653
17979,737.81,3199,0.0,96.56000000000653
15462,737.05,3200,0.0,96.56000000000653
13780,735.82,3201,0.0,96.56000000000653
18190,735.6700000000001,3202,0.0,96.56000000000653
12527,735.51,3203,0.0,96.56000000000653
17430,735.17,3204,0.0,96.56000000000653
13286,734.91,3205,0.0,96.56000000000653
15938,734.81,3206,0.0,96.56000000000653
12465,733.89,3207,0.0,96.56000000000653
17756,733.7,3208,0.0,96.56000000000653
17964,733.46,3209,0.0,96.56000000000653
16892,733.4,3210,0.0,96.56000000000653
12537,732.94,3211,0.0,96.56000000000653
17005,732.41,3212,0.0,96.56000000000653
13575,732.0699999999999,3213,0.0,96.56000000000653
17825,731.96,3214,0.0,96.56000000000653
17999,730.9,3215,0.0,96.56000000000653
14778,730.86,3216,0.0,96.56000000000653
17834,730.47,3217,0.0,96.56000000000653
13452,729.8,3218,0.0,96.56000000000653
12925,729.3299999999999,3219,0.0,96.56000000000653
13950,728.56,3220,0.0,96.56000000000653
12786,728.5,3221,0.0,96.56000000000653
13236,727.27,3222,0.0,96.56000000000653
15922,727.2,3223,0.0,96.56000000000653
16075,726.98,3224,0.0,96.56000000000653
16465,726.34,3225,0.0,96.56000000000653
17615,725.7,3226,0.0,96.56000000000653
12797,725.46,3227,0.0,96.56000000000653
12723,725.07,3228,0.0,96.56000000000653
17572,723.01,3229,0.0,96.56000000000653
15368,722.74,3230,0.0,96.56000000000653
13264,722.5600000000001,3231,0.0,96.56000000000653
17561,722.34,3232,0.0,96.56000000000653
18247,721.43,3233,0.0,96.56000000000653
13441,720.9,3234,0.0,96.56000000000653
13921,720.75,3235,0.0,96.56000000000653
16023,719.81,3236,0.0,96.56000000000653
14179,719.78,3237,0.0,96.56000000000653
16415,719.44,3238,0.0,96.56000000000653
13541,717.9,3239,0.0,96.56000000000653
13537,717.85,3240,0.0,96.56000000000653
12573,717.41,3241,0.0,96.56000000000653
12890,717.27,3242,0.0,96.56000000000653
16526,717.21,3243,0.0,96.56000000000653
15274,716.57,3244,0.0,96.56000000000653
12535,716.35,3245,0.0,96.56000000000653
16274,715.9,3246,0.0,96.56000000000653
15309,715.53,3247,0.0,96.56000000000653
18133,715.4999999999999,3248,0.0,96.56000000000653
12492,715.21,3249,0.0,96.56000000000653
14798,715.11,3250,0.0,96.56000000000653
15330,714.96,3251,0.0,96.56000000000653
16269,714.59,3252,0.0,96.56000000000653
17051,714.39,3253,0.0,96.56000000000653
14048,713.89,3254,0.0,96.56000000000653
13512,713.39,3255,0.0,96.56000000000653
13604,713.39,3256,0.0,96.56000000000653
14026,713.11,3257,0.0,96.56000000000653
13147,712.8000000000001,3258,0.0,96.56000000000653
17761,712.78,3259,0.0,96.56000000000653
14470,712.04,3260,0.0,96.56000000000653
16602,711.63,3261,0.0,96.56000000000653
15127,711.5,3262,0.0,96.56000000000653
13699,711.4,3263,0.0,96.56000000000653
17374,711.21,3264,0.0,96.56000000000653
16885,710.74,3265,0.0,96.56000000000653
13103,709.64,3266,0.0,96.56000000000653
12485,708.1,3267,0.0,96.56000000000653
14398,707.79,3268,0.0,96.56000000000653
12781,707.72,3269,0.0,96.56000000000653
12453,707.09,3270,0.0,96.56000000000653
16364,707.04,3271,0.0,96.56000000000653
14942,706.56,3272,0.0,96.56000000000653
17976,706.38,3273,0.0,96.56000000000653
14880,706.19,3274,0.0,96.56000000000653
16882,705.12,3275,0.0,96.56000000000653
12883,703.47,3276,0.0,96.56000000000653
18082,703.37,3277,0.0,96.56000000000653
15103,703.36,3278,0.0,96.56000000000653
16730,702.79,3279,0.0,96.56000000000653
14699,702.6,3280,0.0,96.56000000000653
16997,702.0,3281,0.0,96.56000000000653
14324,701.61,3282,0.0,96.56000000000653
13833,701.36,3283,0.0,96.56000000000653
16565,700.45,3284,0.0,96.56000000000653
17163,699.78,3285,0.0,96.56000000000653
13242,699.4,3286,0.0,96.56000000000653
16018,698.13,3287,0.0,96.56000000000653
15053,697.79,3288,0.0,96.56000000000653
13596,697.04,3289,0.0,96.56000000000653
16658,696.72,3290,0.0,96.56000000000653
15995,696.19,3291,0.0,96.56000000000653
16704,695.66,3292,0.0,96.56000000000653
13101,695.4,3293,0.0,96.56000000000653
12519,695.19,3294,0.0,96.56000000000653
12414,692.41,3295,0.0,96.56000000000653
17733,692.19,3296,0.0,96.56000000000653
12817,690.98,3297,0.0,96.56000000000653
16015,690.54,3298,0.0,96.56000000000653
13927,689.96,3299,0.0,96.56000000000653
15184,689.95,3300,0.0,96.56000000000653
16545,689.82,3301,0.0,96.56000000000653
13626,689.49,3302,0.0,96.56000000000653
17502,689.1,3303,0.0,96.56000000000653
15361,689.07,3304,0.0,96.56000000000653
14111,688.6,3305,0.0,96.56000000000653
12837,688.41,3306,0.0,96.56000000000653
18017,688.0,3307,0.0,96.56000000000653
16343,687.0699999999999,3308,0.0,96.56000000000653
14809,686.76,3309,0.0,96.56000000000653
16309,686.67,3310,0.0,96.56000000000653
13898,686.4,3311,0.0,96.56000000000653
16824,686.24,3312,0.0,96.56000000000653
12658,686.05,3313,0.0,96.56000000000653
15219,685.45,3314,0.0,96.56000000000653
14959,684.97,3315,0.0,96.56000000000653
18123,684.59,3316,0.0,96.56000000000653
16495,684.41,3317,0.0,96.56000000000653
16601,684.25,3318,0.0,96.56000000000653
15901,684.23,3319,0.0,96.56000000000653
